tunefamily,songid,motifid,begintime,endtime,duration,startindex,endindex,numberofnotes,motifclass,description,annotator,changes
Er_was_een_meisje_van_zestien_jaren_1,NLB074260_02,NLB074260_02_01,0,3,3,0,2,3,"1:dc","interval up","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB074260_02,NLB074260_02_02,19,22,3,20,22,3,"2:ba","melodic, descending interval","ann1","pr"
Er_was_een_meisje_van_zestien_jaren_1,NLB074260_02,NLB074260_02_03,8,23/2,7/2,9,11,3,"2:ba","melodic, descending interval","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB074260_02,NLB074260_02_04,33,38,5,36,38,3,"3:bag","melodic","ann1",""
Heer_Halewijn_2,NLB074261_01,NLB074261_01_00,12,24,12,27,39,13,"2","melodic","ann3","length"
Het_was_op_een_driekoningenavond_1,NLB074277_01,NLB074277_01_00,18,21,3,24,29,6,"2:eedcba","melodic","ann3","length"
Het_was_op_een_driekoningenavond_1,NLB074277_01,NLB074277_01_01,21,24,3,30,32,3,"3:gbd","melodic","ann3",""
Femmes_voulez_vous_eprouver,NLB074286_01,NLB074286_01_00,10,23/2,3/2,18,19,2,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB074286_01,NLB074286_01_01,38,81/2,5/2,65,67,3,"2:fis","highest note in line","ann1",""
Femmes_voulez_vous_eprouver,NLB074286_01,NLB074286_01_02,44,95/2,7/2,75,77,3,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB074286_01,NLB074286_01_03,51,55,4,85,87,3,"4:bag","melodic","ann1",""
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_00,5/2,11/2,3,4,7,4,"1:gbed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_01,11/2,8,5/2,8,11,4,"2:defg","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_02,8,21/2,5/2,12,14,3,"3:fed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_03,21/2,23/2,1,15,16,2,"4:dg","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_04,22,23,1,33,34,2,"4:dg","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_05,25/2,27/2,1,18,19,2,"5:be","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_06,24,25,1,36,37,2,"5:be","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_07,35/2,20,5/2,26,29,4,"6:dbgd","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074308_01,NLB074308_01_08,29,63/2,5/2,44,47,4,"6:dbgd","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074309_01,NLB074309_01_00,7/2,5,3/2,6,8,3,"1:ded","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074309_01,NLB074309_01_01,20,24,4,35,38,4,"2:dcba","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074309_01,NLB074309_01_02,38,42,4,61,66,6,"3:bagcb","melodic with jump","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074309_01,NLB074309_01_03,26,30,4,43,48,6,"3:bagcb","melodic with jump","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074309_01,NLB074309_01_04,85/2,48,11/2,68,74,7,"4:BcdAgaG","melodic+rhytmic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074309_01,NLB074309_01_05,61/2,36,11/2,50,56,7,"4:BcdAgaG","melodic+rhytmic","ann2","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074328_01,NLB074328_01_00,0,2,2,0,1,2,"1:dg","interval up","ann1","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074328_01,NLB074328_01_01,13,15,2,18,19,2,"2:gd","interval down","ann1","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074328_01,NLB074328_01_02,21,24,3,27,31,5,"4:ddcba","melodic","ann1","length"
Heer_Halewijn_4,NLB074333_01,NLB074333_01_00,0,4,4,0,5,6,"1:ddabcd","rhytmic","ann2","length"
Heer_Halewijn_4,NLB074333_01,NLB074333_01_01,19,22,3,23,24,2,"2:ad","jump (5th)","ann2","length"
Heer_Halewijn_4,NLB074333_01,NLB074333_01_02,24,26,2,27,29,3,"3:bag","melodic","ann2",""
Er_was_een_meisje_van_zestien_jaren_1,NLB074334_01,NLB074334_01_00,0,5/2,5/2,0,1,2,"1:dc","interval up","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB074334_01,NLB074334_01_01,10,25/2,5/2,9,10,2,"1:dc","interval up","ann1","pr"
Er_was_een_meisje_van_zestien_jaren_1,NLB074334_01,NLB074334_01_02,7,9,2,7,8,2,"2:ba","melodic, descending interval","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB074334_01,NLB074334_01_03,17,19,2,16,17,2,"2:ba","melodic, descending interval","ann1","pr"
Er_was_een_meisje_van_zestien_jaren_1,NLB074334_01,NLB074334_01_04,28,33,5,30,32,3,"3:bag","melodic","ann1",""
Er_was_een_meisje_van_zestien_jaren_1,NLB074336_01,NLB074336_01_00,0,5/2,5/2,0,1,2,"1:dc","interval up","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB074336_01,NLB074336_01_01,6,8,2,7,8,2,"2:ba","melodic, descending interval","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB074336_01,NLB074336_01_02,18,24,6,20,22,3,"3:bag","melodic","ann1",""
Het_was_laatst_op_een_zomerdag,NLB074342_01,NLB074342_01_00,3,6,3,6,11,6,"1:eddedd","rhythmic, repetition","ann1",""
Het_was_laatst_op_een_zomerdag,NLB074342_01,NLB074342_01_01,15/2,12,9/2,15,19,5,"2:dedcb","melodic figure","ann1","length"
Het_was_laatst_op_een_zomerdag,NLB074342_01,NLB074342_01_02,12,35/2,11/2,20,27,8,"3:defisggaab","melodic:ascending line","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB074349_01,NLB074349_01_00,2,4,2,2,5,4,"1:b,a,g,fis","melodic descending","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074349_01,NLB074349_01_01,19/2,12,5/2,12,13,2,"2:a,d","descending fifth","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB074349_01,NLB074349_01_02,12,14,2,14,16,3,"3:ddg","ascending fourth","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB074349_01,NLB074349_01_03,14,16,2,17,19,3,"4:bbbb","rhythmic repetition of notes","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074349_01,NLB074349_01_04,19,21,2,25,28,4,"5:bdb","ascending + descending interval","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074349_01,NLB074349_01_05,22,26,4,31,34,4,"6:accbag","melodic figure","ann1",""
Een_Soudaan_had_een_dochtertje_1,NLB074378_02,NLB074378_02_00,6,10,4,8,12,5,"2:defg","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074378_02,NLB074378_02_01,10,12,2,13,15,3,"3:fed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074378_02,NLB074378_02_02,13,14,1,16,17,2,"4:dg","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074378_02,NLB074378_02_03,19,45/2,7/2,26,32,7,"6:dbgd","melodic","ann2","length"
Femmes_voulez_vous_eprouver,NLB074390_01,NLB074390_01_00,13,15,2,17,19,3,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB074390_01,NLB074390_01_01,19,23,4,25,27,3,"2:fis","highest note in line","ann1","length"
Femmes_voulez_vous_eprouver,NLB074390_01,NLB074390_01_02,29,32,3,35,38,4,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB074390_01,NLB074390_01_03,37,40,3,46,48,3,"4:bag","melodic","ann1",""
Heer_Halewijn_2,NLB074426_02,NLB074426_02_00,12,23,11,21,33,13,"2","melodic","ann3","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074427_01,NLB074427_01_00,0,3/2,3/2,0,1,2,"1:dg","interval up","ann1","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074427_01,NLB074427_01_01,8,9,1,8,9,2,"1:dg","interval up","ann1","pr"
Daar_was_laatstmaal_een_ruiter_2,NLB074427_01,NLB074427_01_02,9/2,13/2,2,6,7,2,"2:gd","interval down","ann1","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074427_01,NLB074427_01_03,25/2,29/2,2,15,16,2,"2:gd","interval down","ann1","pr"
Daar_was_laatstmaal_een_ruiter_2,NLB074427_01,NLB074427_01_04,33/2,37/2,2,18,21,4,"3:bbbb","repeating notes","ann1",""
Daar_was_laatstmaal_een_ruiter_2,NLB074427_01,NLB074427_01_05,41/2,23,5/2,24,28,5,"4:ddcba","melodic","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB074433_01,NLB074433_01_00,2,4,2,2,5,4,"1:b,a,g,fis","melodic descending","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074433_01,NLB074433_01_01,14,16,2,19,22,4,"4:bbbb","rhythmic repetition of notes","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074433_01,NLB074433_01_02,19,43/2,5/2,27,30,4,"5:bdb","ascending + descending interval","ann1",""
En_er_waren_eens_twee_zoeteliefjes,NLB074437_01,NLB074437_01_00,19,24,5,27,33,7,"2:bbcdeee","melodic","ann3","length"
En_er_waren_eens_twee_zoeteliefjes,NLB074437_01,NLB074437_01_01,27,31,4,39,43,5,"3:edb","melodic, harmonic","ann3",""
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074443_01,NLB074443_01_00,20,24,4,36,39,4,"2:dcba","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074443_01,NLB074443_01_01,26,30,4,44,49,6,"3:bagcb","melodic with jump","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074443_01,NLB074443_01_02,61/2,36,11/2,51,57,7,"4:BcdAgaG","melodic+rhytmic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074452_01,NLB074452_01_00,5,15/2,5/2,8,12,5,"2:defg","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074452_01,NLB074452_01_01,15/2,19/2,2,13,15,3,"3:fed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074452_01,NLB074452_01_02,19/2,21/2,1,16,17,2,"4:dg","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074452_01,NLB074452_01_03,23/2,25/2,1,19,20,2,"5:be","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074452_01,NLB074452_01_04,35/2,20,5/2,27,31,5,"6:dbgd","melodic","ann2","add"
Femmes_voulez_vous_eprouver,NLB074470_01,NLB074470_01_00,11,13,2,15,16,2,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB074470_01,NLB074470_01_01,17,20,3,22,24,3,"2:fis","highest note in line","ann1","length"
Femmes_voulez_vous_eprouver,NLB074470_01,NLB074470_01_02,25,28,3,32,34,3,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB074470_01,NLB074470_01_03,33,36,3,42,44,3,"4:bag","melodic","ann1",""
En_er_waren_eens_twee_zoeteliefjes,NLB074533_01,NLB074533_01_00,0,2,2,0,2,3,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB074533_01,NLB074533_01_01,8,10,2,10,12,3,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB074533_01,NLB074533_01_02,19,24,5,24,30,7,"2:bbcdeee","melodic","ann3","length"
En_er_waren_eens_twee_zoeteliefjes,NLB074533_01,NLB074533_01_03,28,31,3,38,40,3,"3:edb","melodic, harmonic","ann3",""
Een_Soudaan_had_een_dochtertje_1,NLB074547_02,NLB074547_02_00,9,13,4,10,13,4,"2:defg","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074547_02,NLB074547_02_01,13,17,4,14,17,4,"3:fed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074547_02,NLB074547_02_02,43,91/2,5/2,41,42,2,"5:be","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074547_02,NLB074547_02_03,21,47/2,5/2,20,21,2,"5:be","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074547_02,NLB074547_02_04,32,37,5,31,35,5,"6:dbgd","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB074547_02,NLB074547_02_05,54,59,5,52,56,5,"6:dbgd","melodic","ann2","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074552_01,NLB074552_01_00,0,3/2,3/2,0,1,2,"1:dg","interval up","ann1","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074552_01,NLB074552_01_01,8,19/2,3/2,9,10,2,"1:dg","interval up","ann1","pr"
Daar_was_laatstmaal_een_ruiter_2,NLB074552_01,NLB074552_01_02,9/2,13/2,2,7,8,2,"2:gd","interval down","ann1","length"
Daar_was_laatstmaal_een_ruiter_2,NLB074552_01,NLB074552_01_03,25/2,29/2,2,16,17,2,"2:gd","interval down","ann1","pr"
Daar_was_laatstmaal_een_ruiter_2,NLB074552_01,NLB074552_01_04,33/2,37/2,2,19,22,4,"3:bbbb","repeating notes","ann1",""
Daar_was_laatstmaal_een_ruiter_2,NLB074552_01,NLB074552_01_05,43/2,47/2,2,29,31,3,"4:ddcba","melodic","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_00,5/2,4,3/2,2,4,3,"1:b,a,g,fis","melodic descending","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_01,29/2,16,3/2,16,18,3,"1:b,a,g,fis","melodic descending","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_02,24,26,2,28,29,2,"3:ddg","ascending fourth","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_03,39,41,2,47,48,2,"3:ddg","ascending fourth","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_04,26,28,2,30,33,4,"4:bbbb","rhythmic repetition of notes","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_05,41,43,2,49,52,4,"4:bbbb","rhythmic repetition of notes","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_06,31,67/2,5/2,38,41,4,"5:bdb","ascending + descending interval","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_07,46,97/2,5/2,57,60,4,"5:bdb","ascending + descending interval","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_08,34,39,5,43,46,4,"6:accbag","melodic figure","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB074575_01,NLB074575_01_09,49,54,5,62,65,4,"6:accbag","melodic figure","ann1","pr"
En_er_waren_eens_twee_zoeteliefjes,NLB074583_01,NLB074583_01_00,0,3/2,3/2,0,2,3,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB074583_01,NLB074583_01_01,8,19/2,3/2,12,14,3,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB074583_01,NLB074583_01_02,19,24,5,29,35,7,"2:bbcdeee","melodic","ann3","length"
En_er_waren_eens_twee_zoeteliefjes,NLB074583_01,NLB074583_01_03,28,32,4,43,45,3,"3:edb","melodic, harmonic","ann3",""
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074593_01,NLB074593_01_00,7/2,6,5/2,5,7,3,"1:ded","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074593_01,NLB074593_01_01,20,49/2,9/2,33,36,4,"2:dcba","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB074593_01,NLB074593_01_02,26,61/2,9/2,40,44,5,"3:bagcb","melodic with jump","ann2","length"
Heer_Halewijn_2,NLB074613_02,NLB074613_02_00,12,24,12,22,34,13,"2","melodic","ann3","length"
En_er_waren_eens_twee_zoeteliefjes,NLB074649_01,NLB074649_01_00,0,3/2,3/2,0,1,2,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB074649_01,NLB074649_01_01,8,19/2,3/2,10,11,2,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB074649_01,NLB074649_01_02,19,24,5,25,31,7,"2:bbcdeee","melodic","ann3","length"
En_er_waren_eens_twee_zoeteliefjes,NLB074649_01,NLB074649_01_03,111/4,30,9/4,38,41,4,"3:edb","melodic, harmonic","ann3",""
Ik_kwam_laatst_eens_in_de_stad,NLB074672_01,NLB074672_01_00,3,6,3,4,9,6,"1:eddedd","rhytmic+repeated notes","ann2",""
Ik_kwam_laatst_eens_in_de_stad,NLB074672_01,NLB074672_01_01,6,21/2,9/2,10,14,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074672_01,NLB074672_01_02,21/2,15,9/2,15,19,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074672_01,NLB074672_01_03,15,18,3,20,23,4,"3:gbdg","melodic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074672_01,NLB074672_01_04,21,24,3,27,32,6,"4:eeegfise","melodic+rhytmic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074672_01,NLB074672_01_05,24,27,3,33,35,3,"5:dcb","melodic","ann2","length"
Een_lindeboom_stond_in_het_dal_1,NLB074754_01,NLB074754_01_00,0,5/2,5/2,0,3,4,"1:dbdg","melodic","ann3",""
Een_lindeboom_stond_in_het_dal_1,NLB074754_01,NLB074754_01_01,12,29/2,5/2,16,19,4,"1:dbdg","melodic","ann3",""
Een_lindeboom_stond_in_het_dal_1,NLB074754_01,NLB074754_01_02,3,6,3,5,7,3,"2:gfisc","melodic, harmonic","ann3",""
Ik_kwam_laatst_eens_in_de_stad,NLB074769_01,NLB074769_01_00,5/2,11/2,3,5,10,6,"1:eddedd","rhytmic+repeated notes","ann2",""
Ik_kwam_laatst_eens_in_de_stad,NLB074769_01,NLB074769_01_01,17,39/2,5/2,28,31,4,"4:eeegfise","melodic+rhytmic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074769_01,NLB074769_01_02,17/2,23/2,3,15,17,3,"5:dcb","melodic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074769_02,NLB074769_02_00,7/2,13/2,3,7,12,6,"1:eddedd","rhytmic+repeated notes","ann2",""
Ik_kwam_laatst_eens_in_de_stad,NLB074769_02,NLB074769_02_01,37/2,21,5/2,30,34,5,"4:eeegfise","melodic+rhytmic","ann2","add"
Ik_kwam_laatst_eens_in_de_stad,NLB074769_02,NLB074769_02_02,19/2,25/2,3,19,21,3,"5:dcb","melodic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_01,NLB074840_01_00,3,6,3,4,9,6,"1:eddedd","rhytmic+repeated notes","ann2",""
Ik_kwam_laatst_eens_in_de_stad,NLB074840_01,NLB074840_01_01,6,21/2,9/2,10,14,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_01,NLB074840_01_02,21/2,15,9/2,15,19,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_01,NLB074840_01_03,15,18,3,20,23,4,"3:gbdg","melodic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_01,NLB074840_01_04,21,24,3,27,32,6,"4:eeegfise","melodic+rhytmic","ann2","start|length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_02,NLB074840_02_00,3,6,3,5,10,6,"1:eddedd","rhytmic+repeated notes","ann2",""
Ik_kwam_laatst_eens_in_de_stad,NLB074840_02,NLB074840_02_01,6,21/2,9/2,11,15,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_02,NLB074840_02_02,21/2,15,9/2,16,20,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_02,NLB074840_02_03,15,18,3,21,25,5,"3:gbdg","melodic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074840_02,NLB074840_02_04,21,47/2,5/2,29,32,4,"4:eeegfise","melodic+rhytmic","ann2","add"
Ik_kwam_laatst_eens_in_de_stad,NLB074860_01,NLB074860_01_00,9/2,21/2,6,7,11,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074860_01,NLB074860_01_01,21/2,15,9/2,12,17,6,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB074860_01,NLB074860_01_02,21,24,3,25,29,5,"4:eeegfise","melodic+rhytmic","ann2","add"
Ik_kwam_laatst_eens_in_de_stad,NLB074860_01,NLB074860_01_03,24,27,3,30,32,3,"5:dcb","melodic","ann2","length"
Het_was_laatst_op_een_zomerdag,NLB074938_01,NLB074938_01_00,3,6,3,6,11,6,"1:eddedd","rhythmic, repetition","ann1",""
Het_was_laatst_op_een_zomerdag,NLB074938_01,NLB074938_01_01,15/2,12,9/2,15,19,5,"2:dedcb","melodic figure","ann1","length"
Het_was_laatst_op_een_zomerdag,NLB074938_01,NLB074938_01_02,12,18,6,20,27,8,"3:defisggaab","melodic:ascending line","ann1","start|length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_00,2,7/2,3/2,3,5,3,"1:ca","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_01,32,35,3,46,49,4,"10:decb","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_02,35,36,1,50,51,2,"11:gg","rhytmic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_03,36,40,4,52,56,5,"12:abcag2","rhytmic+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_04,8,10,2,11,13,3,"4:ded","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_05,10,12,2,14,16,3,"5:dc","rhytmic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_06,16,20,4,22,27,6,"7:g-g'fis","8jump+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_07,22,24,2,32,34,3,"8:edd","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB074948_01,NLB074948_01_08,28,32,4,41,45,5,"9:cdeed","rhytmic+melodic","ann2","length"
Soldaat_kwam_uit_de_oorlog,NLB074954_01,NLB074954_01_00,85/2,48,11/2,63,68,6,"1","melodic","ann3","length"
Soldaat_kwam_uit_de_oorlog,NLB074954_01,NLB074954_01_01,55/2,33,11/2,41,46,6,"1","melodic","ann3","length"
Soldaat_kwam_uit_de_oorlog,NLB074954_01,NLB074954_01_02,7/2,9,11/2,6,11,6,"1","melodic","ann3","length"
Soldaat_kwam_uit_de_oorlog,NLB074954_01,NLB074954_01_03,25/2,18,11/2,18,23,6,"1","melodic","ann3","length"
Het_was_laatst_op_een_zomerdag,NLB074956_01,NLB074956_01_00,7/2,13/2,3,7,12,6,"1:eddedd","rhythmic, repetition","ann1",""
Het_was_laatst_op_een_zomerdag,NLB074956_01,NLB074956_01_01,8,25/2,9/2,16,21,6,"2:dedcb","melodic figure","ann1","length"
Het_was_laatst_op_een_zomerdag,NLB074956_01,NLB074956_01_02,25/2,18,11/2,22,30,9,"3:defisggaab","melodic:ascending line","ann1","length"
Wat_zag_ik_daar_van_verre_1,NLB074962_01,NLB074962_01_00,11,14,3,9,11,3,"1:ged","melodic","ann2","length"
Wat_zag_ik_daar_van_verre_1,NLB074962_01,NLB074962_01_01,1,4,3,1,3,3,"1:ged","melodic","ann2","length"
Wat_zag_ik_daar_van_verre_1,NLB074962_01,NLB074962_01_02,5,9,4,5,7,3,"2:afisd","melodic (triad or jump)","ann2","length"
Wat_zag_ik_daar_van_verre_1,NLB074962_01,NLB074962_01_03,13,35/2,9/2,11,14,4,"3:dcba","melodic","ann2","length"
Wat_zag_ik_daar_van_verre_1,NLB074962_01,NLB074962_01_04,19,23,4,18,21,4,"4:cdee","melodic","ann2","length"
Wat_zag_ik_daar_van_verre_1,NLB074962_01,NLB074962_01_05,23,26,3,22,24,3,"5:dbg","melodic (triad or jump)","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_00,2,15/4,7/4,4,6,3,"1:ca","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_01,24,53/2,5/2,41,44,4,"10:decb","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_02,27,28,1,46,47,2,"11:gg","rhytmic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_03,4,6,2,8,11,4,"2:gbdd","rhytmic+melodic(triat)","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_04,8,10,2,15,17,3,"4:ded","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_05,11,12,1,20,21,2,"5:dc","rhytmic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_06,13,16,3,24,26,3,"6:bcd","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_07,16,20,4,27,33,7,"7:g-g'fis","8jump+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_08,22,24,2,38,40,3,"8:edd","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB075013_01,NLB075013_01_09,28,32,4,48,53,6,"12:abcag2","rhytmic+melodic","ann2","add"
En_er_waren_eens_twee_zoeteliefjes,NLB075018_02,NLB075018_02_00,0,7/4,7/4,0,2,3,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB075018_02,NLB075018_02_01,8,39/4,7/4,12,14,3,"1:dg","jump","ann3",""
En_er_waren_eens_twee_zoeteliefjes,NLB075018_02,NLB075018_02_02,19,47/2,9/2,29,35,7,"2:bbcdeee","melodic","ann3","length"
En_er_waren_eens_twee_zoeteliefjes,NLB075018_02,NLB075018_02_03,55/2,32,9/2,42,45,4,"3:edb","melodic, harmonic","ann3",""
Kom_laat_ons_nu_zo_stil_niet_zijn_1,NLB075021_01,NLB075021_01_00,3/2,7/2,2,3,4,2,"1:ed","melodic","ann2","length"
Kom_laat_ons_nu_zo_stil_niet_zijn_1,NLB075021_01,NLB075021_01_01,15/2,37/4,7/4,13,15,3,"2:cba","melodic","ann2","length"
Kom_laat_ons_nu_zo_stil_niet_zijn_1,NLB075021_01,NLB075021_01_02,65/2,36,7/2,61,64,4,"4:abcisd","melodic","ann2","length"
Femmes_voulez_vous_eprouver,NLB075034_01,NLB075034_01_00,12,27/2,3/2,17,19,3,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB075034_01,NLB075034_01_01,18,23,5,26,28,3,"2:fis","highest note in line","ann1","length"
