@relation groupsamp
@attribute class {'X1','X10','X2','X3','X4','X5','X6','X7','X8','X9'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X6',0.3,0.3,0.5556,0.6667,2,5,4,9,7,16,62,63,1,0,2,3,2,2,1.966,4,2,0.4483,0.3846,0.2759,0.1724,0.1724,0.6207,0.1034,0.1034,0,0,0,0,0,0,0.5,0,0.5417,2,3.417,3.714,80,40,2,0.1949,0.1864,1.045,0.3814,5,9,5,0.4,0.0322,3,2.323,0.3,0.1416,0.75,0.125,0,0.284,0.1152,0.1,9.5,10
'X6',0.4,0.4,0.6667,0.6667,2,2,4,5,5,7,71,70,0.9333,0.06667,11,2,2,2,1.714,4,2,0.5714,0.25,0.2857,0.1429,0.1429,0.7143,0.1429,0,0,0,0,0,0,0,0,0.06667,0.3333,3,4.75,3.5,120,60,2,0.275,0.225,1.222,0.5,3,9,3,1,0.03331,2.143,0.7071,0.4083,0.2189,1,0.125,0,0.3656,0.1508,0.1404,6.625,7.125
'X6',0.4815,0.4815,0.6154,0.6154,2,2,3,4,4,5,67,68,1,0,7,1,3,0,1.077,2,2,0.5385,0.5714,0.5385,0.5385,0.07692,0.3846,0,0.07692,0,0,0,0,0,0,0,0,0.3333,1.714,3.286,3.435,80,40,2,0.2619,0.2143,1.222,0.4762,5,5,5,0.4,0.03537,2.455,1.528,0.3704,0.1607,0.75,0.25,0,0.3553,0.1444,0.09091,10.5,11
'X6',0.4643,0.4643,0.4615,0.4615,2,2,3,6,5,12,71,69,0.9643,0.03571,11,3,3,2,1.852,3,2,0.4074,0.8182,0.4074,0.3333,0.03704,0.4444,0.07407,0.1481,0,0,0,0,0,0,1,0.1429,0.4444,3,7.5,3.545,120,60,2,0.2931,0.2586,1.133,0.5517,3,8,3,1,0.03604,1.647,0.5543,0.5982,0.4268,1.5,0.125,0,0.5828,0.4274,0.05634,17.25,17.75
'X6',0.32,0.32,0.875,0.875,7,5,4,5,5,7,67,70,0.72,0.28,7,3,2,0,1.5,2,2,0.4583,0.8182,0.5833,0.4583,0.04167,0.4167,0.04167,0,0,0.08333,0,0,0,0,0,0.12,0.6923,1.857,4.143,3.1,60,120,2,0.2143,0.1857,1.154,0.4,4,10,5,0.4,0.02922,2.5,1.893,0.38,0.246,1,0.125,0,0.3901,0.2454,0.09524,10,10.5
'X6',0.25,0.25,1,1,2,5,5,6,5,12,67,68,0.875,0.125,2,3,1,2,2,3,2,0.5333,0.25,0.2667,0.1333,0.1333,0.6667,0.1333,0.06667,0,0,0,0,0,0,1,0,0.6154,3.25,5.75,2.9,120,60,2,0.2444,0.2222,1.1,0.4667,5,5,5,0.6,0.03524,2.667,0.5303,0.3438,0.125,0.5,0.25,0,0.3495,0.1268,0.1538,6,6.5
'X6',0.4667,0.4667,0.7143,0.7143,2,2,3,4,4,5,69,68,1,0,9,1,3,0,1.214,3,2,0.3571,1,0.4286,0.3571,0.2143,0.5714,0.07143,0,0,0,0,0,0,0,0,0.06667,0.4444,2.25,3.5,3.091,120,60,2,0.18,0.16,1.125,0.34,5,10,8,0.375,0.02741,3.75,0,0.2417,0.09985,0.5,0.125,0,0.2406,0.1036,0.2162,4.125,4.625
'X7',0.2,0.2,1,1,3,2,7,7,6,12,71,73,0.4,0.6,2,3,0,2,2.111,5,1,0.3333,0.6667,0.4444,0.1111,0.2222,0.5556,0.3333,0,0,0,0,0,0,0,0.5,0,0.25,8,12,2.667,80,40,2,0.2174,0.1739,1.25,0.3913,5,8,6,0.3333,0.0303,2.5,0,0.35,0.2024,0.75,0.125,0,0.3328,0.2073,0.2222,4,4.5
'X7',0.3333,0.3333,0.6,0.6,5,7,4,6,6,9,74,71,0.6,0.4,2,2,3,2,1.643,4,2,0.3571,0.8,0.2857,0.2857,0.2143,0.5714,0,0.1429,0,0,0,0,0,0,0,0.1333,0.4,2,4.2,2.222,60,120,2,0.3125,0.2188,1.429,0.5313,5,5,5,0.4,0.03661,1.875,0.3536,0.4833,0.1759,0.75,0.25,0,0.4817,0.1825,0.1212,7.75,8.25
'X7',0.25,0.25,1,1,5,5,5,5,5,10,62,67,1,0,2,4,1,2,2.714,5,3,0.2857,1,0.2857,0.1429,0.1429,0.4286,0.1429,0.2857,0,0,0,0,0,0,0,0,0.3333,6,10,3.333,120,60,2,0.4,0.2,2,0.6,3,5,3,0.6667,0.03983,1.6,1.414,0.5,0.4226,1.5,0.25,0,0.5352,0.4432,0.2,4.5,5
'X7',0.3824,0.3824,0.6154,0.6154,2,2,3,8,7,12,67,69,0.8529,0.1471,7,1,3,0,1.515,4,2,0.3939,0.7692,0.5152,0.3939,0.1212,0.4242,0.09091,0.06061,0,0.0303,0,0,0,0,0,0,0.45,1.818,4.364,3.654,80,40,2,0.2947,0.2737,1.077,0.5684,5,5,5,0.4,0.03689,2.267,1.514,0.4191,0.244,1.25,0.25,0,0.4162,0.2474,0.06557,14.75,15.25
'X7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X7',0.1818,0.2727,1,0.6667,2,5,8,8,6,17,67,69,0.8182,0.1818,7,6,2,2,2.6,4,3,0.6,0.3333,0.1,0,0.1,0.7,0.1,0.2,0,0,0,0,0,0,0,0.09091,0.7,3.333,5.333,2.333,120,60,2,0.28,0.24,1.167,0.52,3,9,3,1,0.03393,1.833,0.3536,0.4545,0.2255,1,0.125,0,0.4495,0.2372,0.1667,5.5,6
'X7',0.3333,0.3333,1,1,4,4,4,4,4,9,67,67,1,0,7,3,2,0,3.375,5,2,0.25,1,0.375,0.25,0,0.25,0.125,0.25,0,0,0.125,0,0,0,0,0,0.6667,3,9,2.8,120,40,3,0.3333,0.2778,1.2,0.6111,3,5,3,1,0.04073,1.8,1.591,0.5139,0.202,1,0.25,0,0.5308,0.2086,0.1778,5.125,5.625
'X7',0.2,0.2333,1,0.8571,7,2,5,9,8,12,67,70,0.6,0.4,4,5,1,2,1.897,4,2,0.4483,0.3846,0.3793,0.1724,0.1379,0.5862,0.2069,0.03448,0,0,0,0,0,0,2,0,0.4583,3,6.5,4.211,80,40,2,0.2809,0.2584,1.087,0.5393,5,8,5,0.4,0.03517,2.5,0.433,0.3917,0.2121,1.25,0.125,0,0.3874,0.2148,0.07843,12.25,12.75
'X7',0.3,0.3,0.6667,0.6667,5,2,5,5,5,7,74,71,0.7,0.3,2,4,3,1,1.889,5,1,0.3333,0.6667,0.4444,0.2222,0.3333,0.5556,0.1111,0,0,0.1111,0,0,0,0,0,0,0.5714,1.75,3.5,2.2,80,120,1.5,0.2414,0.2414,1,0.4828,5,5,5,0.4,0.03552,2.5,0,0.3,0.1054,0.5,0.25,0,0.2773,0.08333,0.25,3.5,4
'X7',0.24,0.32,1,0.75,5,7,4,6,5,12,69,69,0.76,0.24,2,3,2,0,2,2,2,0.3333,1,0.5417,0.3333,0.04167,0.375,0.1667,0.08333,0,0.04167,0,0,0,0,1,0.08,0.375,2.286,6.571,3.421,60,120,2,0.2273,0.2273,1,0.4545,3,10,5,0.4,0.03144,2.273,0.75,0.43,0.3463,1.5,0.125,0,0.437,0.3516,0.08511,11.25,11.75
'X7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X7',0.2143,0.2143,0.6667,0.6667,2,2,5,8,7,12,74,76,0.1429,0.8571,2,6,1,2,3.923,4,3,0.3077,0.75,0.3077,0,0,0.3077,0.3077,0.2308,0.07692,0,0.07692,0,0,0,1,0,0.5385,1.857,6,6.667,40,80,2,0.2857,0.2857,1,0.5714,5,5,5,0.6,0.03694,2,1.061,0.4286,0.2673,1.25,0.25,0,0.4226,0.2774,0.1429,6.5,7
'X7',0.3846,0.3846,0.8,0.8,2,2,4,4,4,5,62,64,1,0,2,2,3,2,1.583,3,2,0.5,0.5,0.25,0.25,0.1667,0.6667,0,0.08333,0,0,0,0,0,0,0,0,0.5556,2.25,3.5,3.333,120,80,1.5,0.2444,0.2222,1.1,0.4667,5,5,5,0.6,0.03524,3.25,0,0.25,0,0.25,0.25,0,0.2495,0,0.2353,3.75,4.25
'X7',0.3,0.3,1,1,2,2,5,5,5,7,65,66,1,0,5,4,3,2,1.889,4,1,0.5556,0.4,0.3333,0.1111,0.1111,0.6667,0.2222,0,0,0,0,0,0,0,0,0,0.375,2.667,4.333,3,120,60,2,0.2759,0.2069,1.333,0.4828,5,5,5,0.6,0.03573,2.5,0,0.35,0.1291,0.5,0.25,0,0.3328,0.125,0.2222,4,4.5
'X7',0.5333,0.5333,0.375,0.375,3,9,3,5,5,9,74,73,0.3333,0.6667,2,2,2,0,1.643,3,2,0.3571,1,0.6429,0.3571,0,0.3571,0.2857,0,0,0,0,0,0,0,3,0,0.5556,1.8,4.2,2.4,80,120,1.5,0.2308,0.2115,1.091,0.4423,5,5,5,0.4,0.03497,2.143,1.768,0.4,0.3381,1.5,0.25,0,0.3209,0.1528,0.1429,6.5,7
'X7',0.2314,0.2479,0.7143,0.6667,5,5,5,11,8,17,74,71,0.5455,0.4545,2,5,2,2,2.433,4,2,0.4167,0.4,0.3083,0.1667,0.1333,0.55,0.08333,0.125,0.01667,0.05,0,0,0.008333,0,1,0.07438,0.5,2.174,6.239,5.287,120,60,2,0.1784,0.1613,1.106,0.3397,5,10,5,0.6,0.02813,3.457,1.666,0.281,0.1274,0.75,0.125,0,0.2808,0.1279,0.02857,34.5,35
'X7',0.264,0.264,0.9697,0.9697,2,2,4,8,7,12,76,73,0.376,0.624,4,2,2,2,2.581,3,2,0.3387,0.7143,0.5161,0.2419,0.03226,0.371,0.2097,0.08065,0,0.06452,0.03226,0,0,0,0.625,0,0.4574,1.774,5.943,4.149,120,60,2,0.2567,0.2537,1.012,0.5104,5,5,5,0.6,0.03652,1.953,0.6893,0.51,0.3366,2,0.25,0,0.5116,0.3372,0.01544,64.25,64.75
'X7',0.3125,0.3125,0.8,0.8,2,2,4,6,6,9,76,72,0.4375,0.5625,4,3,2,0,2.067,3,2,0.3333,0.8,0.6667,0.3333,0.06667,0.3333,0.2667,0,0,0.06667,0,0,0,0,0.3333,0,0.4,2.5,5.5,3.5,120,40,3,0.22,0.18,1.222,0.4,5,10,5,0.6,0.03019,2.667,1.237,0.3438,0.2067,1,0.125,0,0.2995,0.1138,0.1538,6,6.5
'X7',0.25,0.25,1,1,5,5,5,5,5,10,62,67,1,0,2,4,1,2,2.714,5,3,0.2857,1,0.2857,0.1429,0.1429,0.4286,0.1429,0.2857,0,0,0,0,0,0,0,0,0.3333,6,10,3.333,120,60,2,0.4,0.2,2,0.6,3,5,3,0.6667,0.03983,1.6,1.414,0.5156,0.4142,1.5,0.25,0,0.5352,0.4432,0.1951,4.625,5.125
'X7',0.3636,0.3636,0.5,0.5,3,5,7,7,6,12,74,72,0.4545,0.5455,2,6,2,2,3.2,5,3,0.3,1,0.3,0,0.1,0.4,0.3,0.3,0,0,0,0,0,0,2,0,0.5,2,5.4,3.5,120,60,2,0.3333,0.2917,1.143,0.625,3,5,3,1,0.0404,1.833,0.5303,0.5,0.1936,1,0.25,0,0.4995,0.2041,0.1538,6,6.5
'X7',0.4286,0.4286,0.6667,0.6667,2,2,4,4,4,7,67,69,0.8571,0.1429,7,3,3,2,2.5,3,2,0.6667,0.25,0.3333,0.1667,0,0.6667,0,0,0,0.1667,0,0,0,0,0,0,0.6,1.667,3.667,1.667,120,60,2,0.3571,0.2857,1.25,0.6429,3,5,3,1,0.04024,1.75,0,0.4286,0.122,0.5,0.25,0,0.4162,0.1291,0.25,3.5,4
'X7',0.2667,0.2667,1,1,2,2,4,6,6,8,74,75,0.2,0.8,2,3,2,0,2,4,2,0.2857,1,0.5,0.2857,0.07143,0.3571,0.2143,0.1429,0,0,0,0,0,0,0,0,0.5,2.5,6.25,2.778,80,40,2,0.2895,0.2368,1.222,0.5263,5,5,5,0.4,0.0361,2.143,0.3536,0.45,0.2155,0.75,0.25,0,0.4281,0.2064,0.129,7.25,7.75
'X7',0.2857,0.2857,0.5,0.5,5,1,6,6,6,9,74,73,0.2857,0.7143,2,6,1,2,2.833,3,2,0.6667,0.25,0.1667,0,0,0.6667,0.1667,0.1667,0,0,0,0,0,0,0,0,0.5,3,6.5,3,60,120,2,0.3636,0.3636,1,0.7273,3,3,3,0.6667,0.0456,1.4,1.237,0.6429,0.244,1,0.5,0,0.6662,0.2582,0.1818,5,5.5
'X7',0.2667,0.2667,0.75,0.75,2,7,4,7,6,14,69,69,0.8667,0.1333,9,3,2,2,2.786,2,3,0.6429,0.2222,0.2143,0.07143,0,0.6429,0.07143,0.1429,0,0.07143,0,0,0,0,0,0,0.5385,2.6,7,3.5,120,48,2.5,0.1875,0.1667,1.125,0.3542,5,10,5,0.6,0.02954,3,2.652,0.2917,0.1543,0.75,0.125,0,0.2852,0.1583,0.186,4.875,5.375
'X7',0.2727,0.3636,0.6667,0.5,5,7,7,7,6,14,74,70,0.6364,0.3636,2,6,2,2,2.4,4,2,0.4,0.5,0.4,0.2,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0.625,2.667,7.333,1.75,40,80,2,0.2692,0.2692,1,0.5385,5,5,5,0.6,0.03621,2.2,1.768,0.4318,0.1966,0.75,0.25,0,0.4495,0.1972,0.1739,5.25,5.75
'X7',0.2093,0.2093,0.8889,0.8889,7,5,5,10,9,12,67,70,0.6279,0.3721,7,5,2,2,1.929,3,1,0.4524,0.4737,0.2857,0.1429,0.2143,0.6667,0.119,0.04762,0,0.02381,0,0,0,0,1.5,0,0.5,2.4,4.8,4.444,40,80,2,0.2778,0.2778,1,0.5556,5,6,5,0.6,0.03582,2.389,0.5713,0.4128,0.2355,1.25,0.125,0,0.4102,0.238,0.05333,18.25,18.75
'X7',0.25,0.25,0.6667,0.6667,3,2,4,7,6,12,74,74,0.4167,0.5833,2,2,2,2,3.364,6,1,0.2727,0.6667,0.2727,0,0.1818,0.4545,0.2727,0.1818,0,0,0.09091,0,0,0,2,0,0.2727,3.667,9,5,80,40,2,0.3214,0.2143,1.5,0.5357,5,5,5,0.4,0.03715,2,1.414,0.4167,0.1946,0.75,0.25,0,0.3859,0.1719,0.1667,5.5,6
'X7',0.4167,0.4167,0.6,0.6,2,2,3,5,5,7,71,70,0.9167,0.08333,11,1,3,2,1.909,5,1,0.5455,0.3333,0.2727,0.09091,0.1818,0.7273,0.1818,0,0,0,0,0,0,0,1,0,0.5,3.333,4.667,3.143,40,120,3,0.2333,0.2333,1,0.4667,5,5,5,0.6,0.0352,2.4,2.121,0.375,0.2919,1.25,0.25,0,0.3631,0.3034,0.1818,5,5.5
'X7',0.2288,0.2636,0.9934,0.8621,3,9,5,10,7,17,74,71,0.6727,0.3273,2,4,2,2,2.055,3,2,0.4476,0.4814,0.3596,0.2155,0.1017,0.5493,0.1153,0.08498,0.003035,0.02883,0.003035,0,0,0,1.923,0.00303,0.4487,2.624,6.838,5.068,40,80,2,0.2291,0.2157,1.062,0.4448,5,5,5,0.6,0.03437,2.809,0.6918,0.3551,0.2223,1.25,0.0625,0.00303,0.3533,0.2197,0.004249,234.9,235.4
'X7',0.4615,0.4615,0.6667,0.6667,2,2,3,4,4,5,74,75,0,1,2,1,3,0,1.167,2,2,0.5,0.6667,0.5,0.5,0.08333,0.4167,0,0.08333,0,0,0,0,0,0,0,0,0.3333,2,3,2.222,80,40,2,0.3056,0.25,1.222,0.5556,5,5,5,0.4,0.03674,2.167,0.7071,0.4231,0.2137,1,0.25,0,0.3745,0.1306,0.1538,6,6.5
'X7',0.3571,0.3571,0.4,0.6,2,5,4,7,6,14,74,74,0.2857,0.7143,2,3,2,2,2.385,2,2,0.4615,0.5,0.4615,0.2308,0,0.4615,0.1538,0.07692,0,0.07692,0,0,0,0,1,0,0.6,2.5,7.25,2,80,40,2,0.3,0.2333,1.286,0.5333,5,5,5,0.4,0.03636,2,0.5303,0.4464,0.2231,0.75,0.25,0,0.4611,0.2247,0.1379,6.75,7.25
'X7',0.4615,0.4615,0.6667,0.6667,2,2,3,4,4,5,67,68,1,0,7,1,3,0,1.167,2,2,0.5,0.6667,0.5,0.5,0.08333,0.4167,0,0.08333,0,0,0,0,0,0,0,0,0.3333,2,3,2.222,80,40,2,0.3056,0.25,1.222,0.5556,5,5,5,0.4,0.03674,2.167,0.7071,0.4038,0.1626,0.75,0.25,0,0.3745,0.1306,0.16,5.75,6.25
'X7',0.3529,0.3529,0.6667,0.6667,2,2,4,5,5,7,69,69,0.8824,0.1176,9,3,3,2,2.062,2,2,0.625,0.2,0.25,0.125,0.0625,0.6875,0.125,0.0625,0,0,0,0,0,0,1,0,0.2857,2.333,4.333,4.083,40,120,3,0.2558,0.2558,1,0.5116,5,5,5,0.6,0.03638,2.125,0.2946,0.4265,0.147,0.75,0.25,0,0.4214,0.1505,0.1212,7.75,8.25
'X7',0.3056,0.3056,0.7273,0.7273,2,2,3,8,7,14,71,69,0.8611,0.1389,11,3,3,2,2.171,2,2,0.3714,0.8462,0.4,0.3143,0.08571,0.4571,0.05714,0.08571,0,0.02857,0.05714,0,0,0,1,0,0.4167,2,6.167,3.2,80,40,2,0.2283,0.2126,1.074,0.4409,5,5,5,0.4,0.03494,2.769,1.625,0.3542,0.2102,1.25,0.25,0,0.3495,0.2118,0.07273,13.25,13.75
'X7',0.2219,0.2219,0.92,0.92,2,2,5,9,7,14,71,70,0.7722,0.2278,11,4,2,2,2.012,3,2,0.454,0.4248,0.3828,0.1929,0.1217,0.5757,0.1602,0.04154,0,0.02967,0,0,0,0,0.8621,0.02663,0.4265,2.473,6.127,4.414,60,120,2,0.2229,0.2183,1.021,0.4413,5,10,5,0.4,0.03225,2.504,0.7728,0.3987,0.273,1.5,0.125,0,0.3979,0.2734,0.007366,135.2,135.8
'X7',0.5455,0.5455,0.5,0.5,3,9,4,4,4,5,71,71,0.7273,0.2727,11,2,3,0,0.8,4,2,0.6,0.3333,0.7,0.6,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0.25,4,3,1.571,120,80,1.5,0.2857,0.2143,1.333,0.5,5,5,5,0.6,0.03584,2.75,0,0.3409,0.1685,0.75,0.25,0,0.2995,0.1054,0.2105,4.25,4.75
'X7',0.3,0.3,1,1,2,2,4,4,4,9,67,67,1,0,7,3,3,2,2.667,4,2,0.3333,0.6667,0.4444,0.2222,0,0.3333,0.2222,0.2222,0,0,0,0,0,0,0,0,0.4286,2.333,5.667,2.833,80,120,1.5,0.24,0.24,1,0.48,5,5,5,0.4,0.03537,2.5,0,0.35,0.1748,0.75,0.25,0,0.3606,0.1816,0.2222,4,4.5
'X7',0.5333,0.5333,0.375,0.375,3,9,3,5,5,9,74,73,0.3333,0.6667,2,2,2,0,1.643,3,2,0.3571,1,0.6429,0.3571,0,0.3571,0.2857,0,0,0,0,0,0,0,3,0,0.5556,1.8,4.2,2.4,80,120,1.5,0.2308,0.2115,1.091,0.4423,5,5,5,0.4,0.03497,2.5,1.061,0.35,0.1842,0.75,0.25,0,0.3209,0.1528,0.16,5.75,6.25
'X7',0.2727,0.2727,0.6667,0.6667,7,2,6,6,6,9,74,71,0.5455,0.4545,2,6,1,2,3.3,6,1,0.3,0.6667,0.5,0,0.1,0.4,0.4,0.1,0,0.1,0,0,0,0,1,0,0.4,2.5,7,4.8,120,60,2,0.32,0.28,1.143,0.6,3,5,3,1,0.03913,1.571,0.5303,0.5909,0.3216,1.5,0.25,0,0.4995,0.1179,0.1333,7,7.5
'X7',0.381,0.381,0.625,0.625,5,7,5,5,5,7,74,72,0.5238,0.4762,2,4,3,2,1.4,3,2,0.45,0.7778,0.5,0.35,0.05,0.5,0.15,0,0,0,0,0,0,0,0,0,0.5385,4.333,7,3.938,40,80,2,0.254,0.2381,1.067,0.4921,5,5,5,0.6,0.03546,2.625,1.061,0.369,0.2321,1.25,0.25,0,0.3745,0.2365,0.1143,8.25,8.75
'X7',0.3111,0.3111,0.7143,0.7143,2,2,4,8,7,12,71,68,0.9111,0.08889,11,3,2,2,1.795,4,2,0.3182,0.9286,0.5227,0.2955,0.09091,0.4091,0.2273,0.06818,0,0,0,0,0,0,4,0,0.4516,2.583,6.167,3.758,40,120,3,0.2222,0.2026,1.097,0.4248,5,10,5,0.6,0.0318,2.647,0.625,0.3667,0.2071,1,0.125,0,0.3518,0.1854,0.05714,17,17.5
'X7',0.2556,0.2601,0.7719,0.7586,3,9,6,7,6,14,74,72,0.5695,0.4305,2,6,3,2,2.054,3,2,0.3378,0.8933,0.5315,0.3018,0.07207,0.4099,0.1757,0.04955,0,0.05405,0.009009,0,0,0,1.438,0.07175,0.5161,2.013,5.857,4.64,60,40,1.5,0.2682,0.257,1.043,0.5251,4,5,5,0.4,0.03673,1.813,0.2522,0.5493,0.2524,1.5,0.125,0,0.5479,0.2526,0.008097,123,123.5
'X7',0.3551,0.3551,0.6327,0.6327,2,2,3,9,7,14,74,74,0.2754,0.7246,2,2,2,2,1.956,3,2,0.3577,0.7755,0.5328,0.2774,0.06569,0.4234,0.2263,0.0438,0,0.0292,0,0,0,0,2.1,0,0.4343,2.106,5.596,4.552,80,40,2,0.2382,0.2045,1.165,0.4427,5,5,5,0.4,0.03448,2.604,0.5799,0.3786,0.23,1.5,0.125,0,0.3791,0.2306,0.01878,52.75,53.25
'X7',0.3636,0.3636,0.55,0.55,2,2,3,10,8,14,74,74,0.2727,0.7273,2,2,2,2,1.915,4,2,0.3415,0.8393,0.5366,0.2866,0.08537,0.4268,0.2195,0.03659,0,0.03049,0,0,0,0,1.4,0,0.453,2.167,5.796,4.522,80,40,2,0.2288,0.2036,1.124,0.4324,5,5,5,0.4,0.03414,2.705,0.452,0.3652,0.2183,1.5,0.125,0,0.3654,0.2187,0.01633,60.75,61.25
'X7',0.3,0.3,1,1,3,9,6,6,6,9,71,73,0.5,0.5,2,5,3,2,2,5,2,0.4444,0.5,0.3333,0.2222,0.1111,0.5556,0.1111,0.1111,0,0,0,0,0,0,0,0,0.2857,3.5,5.5,3.25,120,40,3,0.3158,0.2632,1.2,0.5789,4,5,4,0.75,0.0392,2,1.768,0.45,0.2297,1,0.25,0,0.4717,0.232,0.1818,5,5.5
'X7',0.2755,0.2755,0.6438,0.6438,2,2,4,14,11,16,69,67,0.9472,0.05283,9,3,3,2,1.784,3,2,0.4356,0.6435,0.3598,0.2803,0.1364,0.572,0.05303,0.06439,0,0.01136,0.003788,0.01515,0,0,0.75,0.01509,0.4105,2.317,5.72,4.721,40,80,2,0.216,0.2057,1.05,0.4217,5,7,5,0.6,0.03342,2.849,0.7409,0.3472,0.1872,1.25,0.125,0,0.3452,0.1859,0.01075,92.5,93
'X7',0.5385,0.5385,0.2857,0.2857,2,9,3,5,5,7,71,70,0.8462,0.1538,11,2,1,0,1.333,2,2,0.4167,0.8,0.5833,0.4167,0.08333,0.4167,0.1667,0,0,0,0,0,0,0,1,0,0.2857,3.5,5.5,2.375,120,80,1.5,0.2444,0.2222,1.1,0.4667,5,5,5,0.6,0.03524,3.25,0,0.2692,0.06934,0.5,0.25,0,0.2495,0,0.2222,4,4.5
'X7',0.3,0.3,1,1,2,2,4,4,4,5,69,71,0.8,0.2,9,2,3,2,1.111,3,2,0.4444,0.75,0.3333,0.3333,0.2222,0.6667,0,0,0,0,0,0,0,0,0,0,0.5,6,5,3.167,60,80,1.333,0.28,0.24,1.167,0.52,5,5,5,0.4,0.03621,2.5,0,0.325,0.1208,0.5,0.25,0,0.3328,0.125,0.2353,3.75,4.25
'X7',0.3127,0.3127,0.8119,0.8119,2,2,3,9,7,14,71,69,0.9071,0.09288,11,3,3,0,1.46,3,2,0.4286,0.6812,0.5404,0.4286,0.09317,0.3851,0.1118,0.06522,0,0,0.009317,0,0,0,2,0.0743,0.4293,2.629,6.643,3.871,120,60,2,0.1905,0.1817,1.048,0.3722,5,10,5,0.6,0.02863,3.076,0.996,0.3233,0.1561,1.5,0.125,0,0.3233,0.1561,0.009495,45.08,105.4
'X7',0.2917,0.2917,1,1,2,2,4,6,6,9,67,67,1,0,7,2,2,2,1.87,2,2,0.6087,0.2857,0.2174,0.1739,0.08696,0.6957,0.04348,0.08696,0,0,0,0,0,0,0,0,0.4211,2.714,5.714,5.389,80,40,2,0.1974,0.1711,1.154,0.3684,4,10,7,0.4286,0.02756,2.667,0.1768,0.3333,0.1903,0.75,0.125,0,0.3365,0.1938,0.1111,8.5,9
