@relation group355
@attribute class {'X1','X2','X3','X4','X5','X6','X7'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X4',0.6667,0.6667,0.5,0.5,1,11,2,2,2,1,72,71,1,0,0,1,2,0,0.5,2,1,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,120,1,0,0,1,1,1,1,1,0.07881,1,0,0.6667,0.7217,1.5,0.25,0,0.2495,0,0.3333,2.5,3
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.4167,0.1443,0.5,0.25,0,0.4995,0,0.4444,1.75,2.25
'X4',0.5,0.5,1,1,1,11,2,2,2,1,71,71,1,0,0,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5625,0.6187,1,0.125,0,0.1245,0,0.4706,1.625,2.125
'X4',0.6667,0.6667,0.25,0.25,4,4,3,3,3,4,71,70,1,0,11,1,3,0,1.2,3,2,0.6,0.3333,0.8,0.6,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.5,2,4,1,120,60,2,0.25,0.1667,1.5,0.4167,3,8,8,0.375,0.03027,2,0,0.3333,0.1514,0.5,0.125,0,0.2995,0.1425,0.3333,2.5,3
'X4',0.3846,0.3846,0.6,0.6,2,2,3,6,6,8,69,69,0.9231,0.07692,9,1,3,2,2,3,1,0.4167,0.8,0.4167,0.08333,0.1667,0.5833,0.3333,0,0,0,0,0,0,0,0,0,0.4545,2.75,4.75,3.714,60,120,2,0.2727,0.2727,1,0.5455,5,5,5,0.4,0.03682,2.167,0.7071,0.4231,0.2137,1,0.25,0,0.3745,0.1306,0.1538,6,6.5
'X4',0.4167,0.4167,0.6,0.6,4,4,4,4,4,9,71,68,1,0,11,3,2,0,1.545,4,2,0.4545,0.8,0.5455,0.4545,0,0.3636,0.09091,0.09091,0,0,0,0,0,0,0,0,0.6667,3,6.5,2.125,120,60,2,0.2647,0.2353,1.125,0.5,5,5,5,0.6,0.03563,2,0.5303,0.4167,0.2219,1,0.25,0,0.4086,0.2311,0.1667,5.5,6
'X4',0.4,0.4,0.5,0.5,2,9,4,4,4,5,69,69,1,0,9,2,2,2,1.75,2,1,0.75,0.3333,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0.75,4,2,2,120,40,3,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,1.667,0,0.55,0.5491,1.5,0.125,0,0.6245,0.6038,0.2667,3.25,3.75
'X4',0.3636,0.3636,0.75,0.75,2,2,6,6,6,9,66,65,1,0,6,6,2,2,2.2,3,1,0.8,0.125,0,0,0.1,0.9,0,0.1,0,0,0,0,0,0,0,0,0.4,3.333,6,3.6,120,48,2.5,0.28,0.2,1.4,0.48,5,5,5,0.6,0.03565,2.2,1.945,0.4318,0.1617,0.75,0.25,0,0.4245,0.1687,0.1739,5.25,5.75
'X4',0.25,0.25,1,1,2,2,4,4,4,5,62,64,1,0,2,2,2,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0.3333,3,4,0,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.3125,0.125,0.5,0.25,0,0.3328,0.1443,0.4444,1.75,2.25
'X4',0.5,0.5,1,1,3,9,2,2,2,3,71,72,0.5,0.5,2,1,2,3,2,2,3,0.6667,0.5,1,0.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0.5,2,3,2,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.375,0.1443,0.5,0.25,0,0.3328,0.1443,0.4,2,2.5
'X4',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,2,0,0.375,0.1768,0.5,0.25,0,0.4995,0,0.5714,1.25,1.75
'X4',0.25,0.25,1,1,2,5,4,4,4,7,67,70,0.75,0.25,2,3,1,2,3.667,2,5,0.6667,0.5,0.3333,0,0,0.6667,0,0,0,0.3333,0,0,0,0,0,0,0.3333,3,4,0,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.3125,0.125,0.5,0.25,0,0.3328,0.1443,0.4444,1.75,2.25
'X4',0.6,0.6,0.6667,0.6667,2,2,2,2,2,2,67,67,1,0,7,1,2,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0.6667,1.5,2,1.667,120,60,2,0.375,0.25,1.5,0.625,5,5,5,0.6,0.03903,1.667,0,0.4,0.1369,0.5,0.25,0,0.437,0.125,0.3333,2.5,3
'X4',0.5,0.5,1,1,5,7,2,2,2,5,69,71,0.5,0.5,2,2,0,5,5,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,2,0,0.4375,0.08839,0.5,0.375,0,0.4995,0,0.5333,1.375,1.875
'X4',0.375,0.375,0.6667,0.6667,2,2,4,5,5,7,67,69,0.875,0.125,7,3,3,2,2.333,4,2,0.4667,0.4286,0.4667,0.2,0.06667,0.5333,0.1333,0,0,0.1333,0,0,0,0,0,0,0.5833,1.333,3.667,3.364,60,120,2,0.2821,0.2821,1,0.5641,3,6,3,0.6667,0.03801,2,0.1179,0.4453,0.1988,1,0.125,0,0.4578,0.1986,0.1231,7.625,8.125
'X4',0.5,0.5,0.5,0.5,2,2,3,3,3,3,78,77,0,1,6,1,3,0,1,3,1,0.3333,1,0.3333,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,60,1.333,0.5,0.25,2,0.75,3,3,3,0.3333,0.04801,2,0,0.375,0.1443,0.5,0.25,0,0.3328,0.1443,0.4,2,2.5
'X4',0.2308,0.3846,1,0.6,2,4,4,7,5,17,69,66,1,0,11,1,3,0,2,4,2,0.25,1,0.5,0.25,0.1667,0.4167,0.25,0.08333,0,0,0,0,0,0,0.5,0,0.6667,4.5,10.5,2,80,40,2,0.2,0.1714,1.167,0.3714,5,9,5,0.4,0.03042,2.6,2.298,0.3462,0.1851,0.75,0.125,0,0.3537,0.1909,0.1818,5,5.5
'X4',0.375,0.375,0.6667,0.6667,2,2,5,5,5,7,71,71,0.625,0.375,11,4,3,2,1.857,3,2,0.7143,0.2,0.2857,0.1429,0,0.7143,0.1429,0,0,0,0,0,0,0,0,0,0.6667,2,3.667,2,120,60,2,0.3889,0.3333,1.167,0.7222,3,3,3,1,0.04564,1.143,1.061,0.75,0.7071,2.5,0.5,0,0.4995,0,0.1429,6.5,7
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,74,73,0.3333,0.6667,2,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,80,1.333,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.5833,0.2887,0.75,0.25,0,0.4995,0.3536,0.3636,2.25,2.75
'X4',0.7143,0.7143,0.4,0.4,2,2,2,2,2,2,74,74,0,1,2,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.5,1.333,2,1.8,120,80,1.5,0.3333,0.2667,1.25,0.6,4,5,4,0.5,0.03859,2.333,0,0.2857,0.09449,0.5,0.25,0,0.2912,0.1021,0.3333,2.5,3
'X4',0.25,0.25,1,1,2,5,4,4,4,7,67,70,0.75,0.25,2,3,1,2,3,3,1,0.3333,1,0.6667,0,0,0.3333,0.6667,0,0,0,0,0,0,0,1,0.25,0.6667,3,2,0,40,48,1.2,0.2,0.2,1,0.4,5,5,5,0.6,0.0348,1.333,0,0.5625,0.2394,0.75,0.25,0,0.4995,0.25,0.3077,2.75,3.25
'X4',0.3333,0.3333,1,1,2,2,3,3,3,5,62,64,1,0,2,2,1,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,2,2,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X4',0.5,0.5,1,1,5,7,2,2,2,5,69,71,0.5,0.5,2,2,0,5,5,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60,0,60,1,0,0,1,1,1,1,1,0.07881,1,0,0.875,0.1768,1,0.75,0,0.9995,0,0.3636,2.25,2.75
'X4',0.4,0.4,0.5,0.5,2,2,4,4,4,7,66,66,1,0,6,3,2,2,2.5,3,1,0.5,0.5,0,0,0.25,0.75,0,0.25,0,0,0,0,0,0,0,0,0.5,4,3,2,120,60,2,0.375,0.25,1.5,0.625,5,5,5,0.6,0.03903,1.667,0,0.4,0.1369,0.5,0.25,0,0.3745,0.1443,0.3333,2.5,3
'X4',0.3333,0.3333,1,1,7,5,4,4,4,7,69,72,0.5,0.5,4,3,1,0,2.4,4,2,0.4,0.5,0.8,0.4,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0.3333,1.5,5,1,80,40,2,0.2727,0.1818,1.5,0.4545,5,5,5,0.4,0.03539,1.5,0,0.5,0.2739,0.75,0.25,0,0.4495,0.2739,0.25,3.5,4
'X4',0.2632,0.2632,0.8,0.8,3,3,5,6,6,9,68,67,1,0,8,4,3,2,2.556,4,3,0.5,0.3333,0.2222,0.05556,0.1111,0.6111,0.1667,0.1667,0,0,0,0,0,0,0.5,0,0.3529,1.889,4.889,4.846,60,120,2,0.2778,0.2593,1.071,0.537,5,5,5,0.4,0.0368,2.111,0.7071,0.4211,0.1456,0.75,0.25,0,0.4023,0.1254,0.1111,8.5,9
'X4',0.4,0.4,0.5,0.5,5,5,5,5,5,9,74,77,0,1,2,5,1,2,1.889,3,2,0.6667,0.3333,0.2222,0.2222,0,0.6667,0,0.1111,0,0,0,0,0,0,0,0,0.5714,2.333,4.333,2,80,40,2,0.3182,0.2273,1.4,0.5455,5,5,5,0.4,0.03682,2,1.768,0.425,0.1687,0.75,0.25,0,0.4162,0.1768,0.1905,4.75,5.25
'X4',0.3333,0.3333,1,1,2,9,3,3,3,3,69,70,1,0,0,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.4167,0.1443,0.5,0.25,0,0.4995,0,0.4444,1.75,2.25
'X4',0.5,0.5,0.5,0.5,4,4,3,3,3,7,66,65,1,0,6,2,1,4,3.667,2,1,0.6667,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0.6667,3,4,2,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1.333,0,0.5,0,0.5,0.5,0,0.4995,0,0.3333,2.5,3
'X4',0.3846,0.3846,0.8,0.8,2,2,3,5,5,7,67,69,0.9231,0.07692,7,1,3,0,1.75,2,2,0.4167,0.8,0.5,0.4167,0.08333,0.4167,0,0.08333,0,0.08333,0,0,0,0,0,0,0.4286,1.75,3.5,2.375,40,80,2,0.2812,0.2812,1,0.5625,5,5,5,0.6,0.03678,2.167,0.1768,0.4423,0.273,1.25,0.25,0,0.437,0.2845,0.1481,6.25,6.75
'X4',0.5,0.5,0.3333,0.3333,5,2,4,4,4,7,74,73,0.3333,0.6667,2,4,1,2,2.4,4,2,0.4,0.5,0.4,0.2,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0.5,4,7,1.5,120,60,2,0.3636,0.2727,1.333,0.6364,3,5,3,1,0.03953,2,0,0.375,0.1369,0.5,0.25,0,0.3995,0.1369,0.3077,2.75,3.25
'X4',0.5,0.5,0.6667,0.6667,3,9,3,3,3,3,71,72,0.6667,0.3333,11,1,3,0,1.2,4,1,0.4,0.5,0.6,0.4,0.2,0.4,0.2,0,0,0,0,0,0,0,0,0,0.6667,3,3,2.333,120,80,1.5,0.3636,0.2727,1.333,0.6364,3,5,3,0.6667,0.03953,3,0,0.2917,0.1021,0.5,0.25,0,0.2995,0.1118,0.3636,2.25,2.75
'X4',0.3333,0.3333,1,1,2,2,3,3,3,4,72,74,0.3333,0.6667,0,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.4167,0.1443,0.5,0.25,0,0.4995,0,0.4444,1.75,2.25
'X4',0.75,0.75,0.3333,0.3333,2,2,2,2,2,2,69,69,1,0,9,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.5,2,2,1.5,60,120,2,0.4,0.4,1,0.8,3,3,3,0.6667,0.04702,1,0,0.75,0.2887,1,0.5,0,0.6662,0.2887,0.25,3.5,4
'X4',0.5,0.5,0.5,0.5,2,2,3,3,3,5,74,75,0,1,2,2,2,0,2.333,3,2,0.3333,1,0.3333,0.3333,0,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0.5,2,2,1,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1.333,0,0.5625,0.125,0.75,0.5,0,0.4995,0,0.3077,2.75,3.25
'X4',0.25,0.2917,0.6667,0.5714,4,5,5,9,7,13,67,71,0.625,0.375,7,5,2,2,2.348,4,2,0.3913,0.4444,0.3913,0.1739,0.1739,0.5652,0.08696,0.04348,0,0.1304,0,0,0,0,0,0.08333,0.4737,3.8,8.4,4.571,120,60,2,0.1443,0.1237,1.167,0.268,4,10,10,0.3,0.02476,3,1.945,0.2969,0.2967,1.5,0.125,0,0.2876,0.3002,0.1231,7.625,8.125
'X4',0.3333,0.3333,1,1,3,7,3,3,3,5,67,69,1,0,0,2,1,2,2.5,2,1,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,40,60,1.5,0.3333,0.3333,1,0.6667,3,3,3,0.6667,0.04522,1.5,0,0.5833,0.3819,1,0.25,0,0.7495,0.3536,0.3636,2.25,2.75
'X4',0.3333,0.3333,1,1,5,7,5,5,5,9,69,71,0.5556,0.4444,2,5,0,2,1.875,3,2,0.625,0.4,0.25,0.25,0,0.625,0,0.125,0,0,0,0,0,0,0,0,0.5,3,5.5,1.5,120,40,3,0.2273,0.1818,1.25,0.4091,4,8,6,0.5,0.0307,3,0,0.3056,0.1267,0.5,0.125,0,0.312,0.1336,0.2667,3.25,3.75
'X4',0.5,0.5,0.5,0.5,2,2,3,3,3,3,66,65,1,0,6,1,3,0,1,3,1,0.3333,1,0.3333,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,60,1.333,0.5,0.25,2,0.75,3,3,3,0.3333,0.04801,2,0,0.375,0.1443,0.5,0.25,0,0.3328,0.1443,0.4,2,2.5
'X4',0.6667,0.6667,0.5,0.5,3,9,2,2,2,3,74,73,0.3333,0.6667,2,1,2,0,1.5,2,3,0.5,1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,60,80,1.333,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.4167,0.2887,0.75,0.25,0,0.4995,0.3536,0.4444,1.75,2.25
'X4',0.375,0.375,0.6667,0.6667,2,7,4,4,4,7,69,70,0.75,0.25,9,3,2,2,1.714,3,2,0.4286,0.6667,0.5714,0.2857,0,0.4286,0.2857,0,0,0,0,0,0,0,0,0,0.6,2.5,4.5,1.75,120,60,2,0.25,0.2,1.25,0.45,3,9,5,0.6,0.03049,2.667,0,0.3438,0.1456,0.5,0.125,0,0.3567,0.1519,0.2667,3.25,3.75
'X4',0.4,0.4,1,1,2,2,3,3,3,3,72,72,0.6,0.4,0,1,3,0,1.5,4,1,0.25,1,0.5,0.25,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0.3333,3,3,2.5,48,60,1.25,0.1667,0.1667,1,0.3333,6,6,6,0.1667,0.03167,2.5,0,0.3,0.2592,0.75,0.125,0,0.312,0.2976,0.4,2,2.5
'X4',1,1,0,0,67,7,1,1,1,0,67,67,1,0,7,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,120,1,0,0,1,1,1,1,1,0.07881,2,0,0.375,0.1768,0.5,0.25,0,0.4995,0,0.5714,1.25,1.75
'X4',0.5,0.5,0.6667,0.6667,2,2,3,3,3,9,76,73,0.1667,0.8333,4,2,2,0,2.2,3,2,0.4,1,0.6,0.4,0,0.4,0,0,0,0.2,0,0,0,0,0,0,0.3333,3,2,2,120,40,3,0.2727,0.1818,1.5,0.4545,5,5,5,0.6,0.03539,1.5,0,0.5,0.1581,0.75,0.25,0,0.4995,0.1768,0.25,3.5,4
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,67,67,1,0,7,1,2,2,1.2,2,2,0.6,0.6667,0.4,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0.6667,1.5,2,1.5,120,40,3,0.2727,0.1818,1.5,0.4545,5,5,5,0.6,0.03539,2,0,0.3333,0.1291,0.5,0.25,0,0.3495,0.1369,0.3333,2.5,3
'X4',0.4118,0.4118,0.4286,0.4286,2,2,5,6,5,12,71,69,0.9412,0.05882,11,4,2,0,2,4,2,0.3125,0.8,0.5625,0.3125,0.0625,0.3125,0.25,0.125,0,0,0,0,0,0,3,0,0.3636,2.2,6,3,40,120,3,0.2083,0.2083,1,0.4167,4,10,5,0.6,0.02991,2.429,0.5303,0.3824,0.2095,1,0.125,0,0.3745,0.2141,0.1333,7,7.5
'X4',0.2727,0.2727,1,1,5,5,6,6,6,9,62,65,1,0,2,6,1,2,2.3,6,2,0.5,0.2,0.3,0.1,0.1,0.6,0.2,0.1,0,0,0,0,0,0,1,0,0.4444,4.5,9,3.6,40,80,2,0.2273,0.2273,1,0.4545,4,8,6,0.5,0.03112,1.833,0.5303,0.4773,0.4063,1.25,0.125,0,0.4995,0.4208,0.16,5.75,6.25
'X4',0.2857,0.2857,1,1,2,2,4,4,4,7,67,69,0.8571,0.1429,7,3,3,2,3,3,1,0.6667,0.25,0.3333,0,0,0.6667,0.1667,0,0,0.1667,0,0,0,0,0,0.1429,0.6667,2,3.667,3.333,120,40,3,0.3333,0.2222,1.5,0.5556,5,5,5,0.6,0.03778,1.4,1.237,0.6429,0.4046,1.5,0.25,0,0.6662,0.4378,0.1818,5,5.5
'X4',0.5,0.5,0.5,0.5,2,2,3,3,3,4,69,69,1,0,9,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,3,2,2,120,48,2.5,0.4,0.2,2,0.6,4,4,4,0.5,0.04137,1.333,0,0.5,0.2041,0.75,0.25,0,0.4162,0.1443,0.3333,2.5,3
'X4',0.5,0.5,1,1,4,4,2,2,2,4,67,69,1,0,7,1,2,4,4,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,48,0,48,1,0,0,1,1,1,1,1,0.07881,1,0,0.75,0.7071,1.25,0.25,0,1.25,0,0.4,2,2.5
'X4',0.3333,0.3333,1,1,2,2,3,3,3,4,67,69,1,0,7,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X4',0.5,0.5,0.5,0.5,5,2,3,3,3,7,74,73,0.25,0.75,2,3,1,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0.3333,3,2,2,80,40,2,0.4,0.2,2,0.6,4,4,4,0.5,0.04137,1.333,0,0.5,0.2041,0.75,0.25,0,0.4995,0.25,0.3333,2.5,3
'X4',0.3333,0.3333,0.75,0.75,2,2,3,6,6,9,69,67,1,0,9,2,2,2,2.636,4,1,0.7273,0.125,0.09091,0,0.09091,0.8182,0,0.09091,0,0.09091,0,0,0,0,0,0,0.3636,2.2,4,3.333,120,40,3,0.3,0.2333,1.286,0.5333,4,5,5,0.6,0.03712,1.714,0.7071,0.5,0.2132,1,0.25,0,0.4541,0.1508,0.1429,6.5,7
'X4',0.3333,0.3333,1,1,3,3,4,4,4,7,72,72,0.5,0.5,0,2,3,0,2,5,1,0.2,1,0.6,0.2,0.2,0.4,0.4,0,0,0,0,0,0,0,1,0,0.5,4,3,2.5,120,80,1.5,0.4,0.3,1.333,0.7,3,4,3,0.6667,0.04285,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.4,2,2.5
'X4',0.5,0.5,0.5,0.5,4,4,3,3,3,4,76,74,0.25,0.75,4,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.3125,0.125,0.5,0.25,0,0.3328,0.1443,0.4444,1.75,2.25
'X4',0.2222,0.2222,0.75,1,4,1,5,8,6,16,66,64,1,0,6,6,3,2,2.529,3,1,0.5294,0.3333,0.2353,0,0.1765,0.7059,0.1765,0.05882,0,0.05882,0,0,0,0,2,0,0.5882,3.4,7.6,4.3,120,80,1.5,0.2258,0.2097,1.077,0.4355,5,5,5,0.6,0.03492,3,0.7071,0.3194,0.188,1,0.25,0,0.2789,0.08303,0.1481,6.25,6.75
'X4',1,1,0,0,74,2,1,1,1,0,74,74,0,1,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,60,1.5,0.3333,0.3333,1,0.6667,3,3,3,0.6667,0.04522,1,0,0.8333,0.2887,1,0.5,0,0.7495,0.3536,0.2857,3,3.5
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,96,120,1.25,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.5417,0.439,1,0.125,0,0.312,0.2652,0.381,2.125,2.625
'X4',0.45,0.45,0.4444,0.4444,2,2,4,6,5,12,71,69,0.9,0.1,11,3,2,0,1.684,3,2,0.3684,1,0.4737,0.3684,0.05263,0.4211,0.1053,0.1053,0,0,0,0,0,0,1,0.1,0.5,2.4,6,2.929,120,40,3,0.2609,0.2391,1.091,0.5,3,10,3,1,0.03424,1.667,1.233,0.55,0.4002,1.5,0.125,0,0.5719,0.3982,0.08333,11.5,12
'X4',0.3333,0.3333,1,1,3,3,3,3,3,5,66,68,1,0,6,2,1,3,4,2,2,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,2,3,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,67,67,1,0,7,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,0,120,1,0,0,1,1,1,1,1,0.07881,1.5,0,0.5833,0.5774,1.25,0.25,0,0.2495,0,0.3636,2.25,2.75
'X4',0.4286,0.4286,0.6667,0.6667,3,9,4,4,4,5,74,73,0.4286,0.5714,2,2,3,0,1.333,4,2,0.3333,1,0.5,0.3333,0.1667,0.5,0.1667,0,0,0,0,0,0,0,0,0,0.75,4,3,2,80,120,1.5,0.2857,0.2857,1,0.5714,4,5,4,0.25,0.03779,2.333,0,0.3571,0.1967,0.75,0.25,0,0.3328,0.2041,0.2857,3,3.5
'X4',0.5,0.5,0.3333,0.3333,5,2,4,4,4,5,74,72,0.5,0.5,2,2,3,0,1,3,2,0.4,1,0.4,0.4,0.2,0.6,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,1,120,60,2,0.3077,0.1538,2,0.4615,4,7,4,0.5,0.03328,2,0,0.375,0.2372,0.75,0.125,0,0.2995,0.1677,0.3077,2.75,3.25
